stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,tpis_name
4766,4766,Broadway / 12th,,34.038258,-118.25999,,,,
4767,4767,Broadway / 1st,,34.05397,-118.245,,,,
4768,4768,Broadway / 21st,,34.029232,-118.26704,,,,
4770,4770,Alondra / Eucalyptus,,33.889229,-118.12216,,,,
4771,4771,Hill / 3rd,,34.051807,-118.24883,,,,
4772,4772,Broadway / 30th,,34.022373,-118.27151,,,,
4774,4774,Broadway / 36th,,34.016426,-118.2757,,,,
4775,4775,Broadway / 38th,,34.014305,-118.27704,,,,
4778,4778,Broadway / 42nd,,34.007198,-118.2782,,,,
4780,4780,Broadway / 47th,,33.999908,-118.27818,,,,
4781,4781,Broadway / 49th,,33.998474,-118.27817,,,,
4782,4782,Venice / Saint Andrews,,34.043442,-118.31141,,,,
4783,4783,Broadway / 51st,,33.996643,-118.27816,,,,
4784,4784,Broadway / 54th,,33.993484,-118.27815,,,,
4786,4786,Broadway / 59th,,33.985886,-118.27814,,,,
4787,4787,Broadway / 5th,,34.048187,-118.25047,,,,
4789,4789,Broadway / 69th,,33.977509,-118.27814,,,,
4790,4790,Venice / Saint Andrews,,34.043701,-118.31174,,,,
4792,4792,Broadway / 76th,,33.970676,-118.27814,,,,
4793,4793,Broadway / 79th,,33.967754,-118.27814,,,,
4794,4794,Vermont / Carson,,33.831467,-118.29012,,,,
4795,4795,Mission / 1st,,34.048191,-118.22762,,,,
4796,4796,Avalon / 184th,,33.86319,-118.26598,,,,
4798,4798,Redondo Beach / Prairie,,33.877296,-118.34345,,,,
4799,4799,Broadway / 7th,,34.044987,-118.25342,,,,
4801,4801,Broadway / 81st,,33.965828,-118.27812,,,,
4802,4802,Broadway / 83rd,,33.964043,-118.27811,,,,
4804,4804,Broadway / 88th,,33.95705,-118.27805,,,,
4806,4806,Broadway / 90th,,33.954487,-118.27805,,,,
4807,4807,Broadway / 92nd,,33.953091,-118.27804,,,,
4810,4810,Broadway / Adams,,34.025162,-118.2697,,,,
4811,4811,Broadway / Century,,33.94537,-118.27797,,,,
4812,4812,Broadway / Colden,,33.949005,-118.27796,,,,
4814,4814,Broadway / Gage,,33.982731,-118.27814,,,,
4815,4815,Broadway / Imperial,,33.931179,-118.27849,,,,
4816,4816,Broadway / Jefferson,,34.018932,-118.27374,,,,
4817,4817,Broadway / Manchester,,33.959549,-118.27807,,,,
4818,4818,Broadway / Olympic,,34.041492,-118.25665,,,,
4819,4819,Broadway / Pico,,34.036907,-118.26115,,,,
4820,4820,Broadway / Slauson,,33.988865,-118.27813,,,,
4822,4822,Broadway / Washington,,34.031944,-118.26521,,,,
4824,4824,Redondo Beach / Ainsworth,,33.878593,-118.33967,,,,
4825,4825,Redondo Beach / Alley,,33.878731,-118.33957,,,,
4826,4826,Broadway / 124th,,33.920349,-118.27811,,,,
4827,4827,Redondo Beach / Yukon,,33.880043,-118.33494,,,,
4838,4838,Redondo Beach / Yukon,,33.880283,-118.33505,,,,
4840,4840,Centinela / Culver,,33.990971,-118.4206,,,,
4842,4842,Central / 105th,,33.940758,-118.25397,,,,
4844,4844,Century / Laurel,,33.946674,-118.23019,,,,
4845,4845,Central / 114th,,33.931244,-118.25408,,,,
4846,4846,Century / Laurel,,33.946445,-118.2309,,,,
4847,4847,Central / 123rd,,33.920322,-118.2543,,,,
4848,4848,Central / 12th,,34.03038,-118.24494,,,,
4849,4849,Central / 14th,,34.028225,-118.24683,,,,
4850,4850,Central / 16th,,34.026196,-118.24878,,,,
4851,4851,Central / 22nd,,34.021389,-118.25315,,,,
4852,4852,Central / 28th,,34.016537,-118.25568,,,,
4853,4853,Central / 32nd,,34.014385,-118.25637,,,,
4854,4854,Central / 41st,,34.009014,-118.25634,,,,
4856,4856,Central / 43rd,,34.005535,-118.25634,,,,
4857,4857,Central / 48th,,33.999687,-118.25632,,,,
4858,4858,Central / 46th,,34.002319,-118.25632,,,,
4859,4859,Central / 51st,,33.996986,-118.25632,,,,
4861,4861,5th / Central,,34.042,-118.24013,,,,
4862,4862,Central / 60th,,33.985085,-118.25629,,,,
4863,4863,Central / 68th,,33.978275,-118.25627,,,,
4864,4864,Grape / Century,,33.945396,-118.23685,,,,
4865,4865,Central / 75th,,33.972191,-118.25624,,,,
4866,4866,Central / 76th Pl,,33.969643,-118.25624,,,,
4867,4867,Central / 7th,,34.036549,-118.24117,,,,
4869,4869,Central / 83rd,,33.963589,-118.25623,,,,
4871,4871,Central / Manchester,,33.960464,-118.25617,,,,
4872,4872,Central / 87th,,33.95808,-118.25624,,,,
4873,4873,Central / 88th,,33.956429,-118.25624,,,,
4874,4874,Central / 8th,,34.033337,-118.24326,,,,
4876,4876,Central / 92nd,,33.952988,-118.2562,,,,
4877,4877,Central / 96th,,33.949535,-118.25388,,,,
4878,4878,Central / Adams,,34.018929,-118.25465,,,,
4879,4879,Central / Alondra,,33.888123,-118.24984,,,,
4880,4880,Central / Century,,33.94545,-118.25392,,,,
4881,4881,Central / Florence,,33.975048,-118.25626,,,,
4882,4882,Central / Gage,,33.981861,-118.25629,,,,
4883,4883,Century / Prairie,,33.945595,-118.34425,,,,
4886,4886,Central / Olympic,,34.032257,-118.24382,,,,
4887,4887,Central / Slauson,,33.989647,-118.25626,,,,
4888,4888,1st / Utah,,34.047455,-118.2254,,,,
4889,4889,Central / Vernon,,34.004276,-118.25627,,,,
4892,4892,Central / Greenleaf,,33.880222,-118.24858,,,,
4893,4893,Central / 96th,,33.949406,-118.25419,,,,
4895,4895,Central / Nadeau,,33.967609,-118.25624,,,,
4896,4896,Central / 156th,,33.891014,-118.25054,,,,
4897,4897,Central / Caldwell,,33.883591,-118.24877,,,,
4898,4898,Grand / 1st,,34.055779,-118.24854,,,,
4900,4900,Central / El Segundo,,33.916119,-118.25425,,,,
4905,4905,Compton / Firestone,,33.960278,-118.24767,,,,
4908,4908,Pacific Coast Highway / Morning View,,34.020477,-118.8279,,,,
4910,4910,Crenshaw / Thoreau,,33.93409,-118.32633,,,,
4911,4911,Crenshaw / 108th,,33.938431,-118.32633,,,,
4912,4912,Crenshaw / 116th,,33.929077,-118.32634,,,,
4915,4915,Crenshaw / 90th,,33.956631,-118.32635,,,,
4916,4916,Crenshaw / Arbor Vitae,,33.952984,-118.32634,,,,
4917,4917,Crenshaw / Hardy,,33.949394,-118.32632,,,,
4918,4918,Mason / Devonshire,,34.256706,-118.57994,,,,
4919,4919,Devonshire / Tampa,,34.257133,-118.55379,,,,
4920,4920,Del Mar / Marshall,,34.075615,-118.0994,,,,
4921,4921,Long Beach / Pacific Coast Highway,,33.790142,-118.18952,,,,
4922,4922,Del Mar / Norwood,,34.076614,-118.09971,,,,
4933,4933,Valley / Santa Anita,,34.076527,-118.04147,,,,
4940,4940,Eastern / Bandini,,33.992157,-118.16091,,,,
4941,4941,Eastern / 61st,,33.980885,-118.16269,,,,
4942,4942,Eastern / Slauson,,33.986164,-118.16184,,,,
4943,4943,Eastern / Washington,,34.000473,-118.15958,,,,
4944,4944,Eastern / Everington,,34.005558,-118.15882,,,,
4945,4945,Eastern / Harbor,,34.004326,-118.159,,,,
4947,4947,Eastern / Randolph,,33.979515,-118.16289,,,,
4948,4948,Eastern / Rickenbacker,,33.988956,-118.16141,,,,
4949,4949,Eastern / Stevens,,34.007294,-118.15855,,,,
4950,4950,Redondo Beach / Amie,,33.875668,-118.34848,,,,
4951,4951,Eucalyptus / Kelso,,33.958942,-118.35958,,,,
4953,4953,Eucalyptus / Manchester,,33.961426,-118.35961,,,,
4954,4954,Eucalyptus / Spruce,,33.955494,-118.35954,,,,
4955,4955,Fair Oaks / Congress,,34.134209,-118.1502,,,,
4956,4956,Fair Oaks / Bellevue,,34.138611,-118.15024,,,,
4957,4957,Fair Oaks / California,,34.13633,-118.15022,,,,
4958,4958,Fair Oaks / Dayton,,34.143703,-118.15028,,,,
4959,4959,Fair Oaks / Del Mar,,34.140896,-118.15026,,,,
4960,4960,Fair Oaks / Raymond Hill,,34.123901,-118.15012,,,,
4961,4961,Fair Oaks / Bellefontaine,,34.131752,-118.15018,,,,
4962,4962,Fairfax / Airdrome,,34.045467,-118.368,,,,
4966,4966,Fairfax / Drexel,,34.068108,-118.36124,,,,
4970,4970,Fairfax / Saturn,,34.049515,-118.36686,,,,
4971,4971,Adams / La Brea,,34.032436,-118.35059,,,,
4972,4972,Fairfax / 18th,,34.04295,-118.36909,,,,
4973,4973,Fairfax / 3rd,,34.071823,-118.36125,,,,
4974,4974,Fairfax / 6th,,34.064758,-118.36121,,,,
4975,4975,Fairfax / 8th,,34.061253,-118.36211,,,,
4976,4976,Fairfax / Adams,,34.032803,-118.37044,,,,
4977,4977,Fairfax / Pico,,34.051662,-118.3665,,,,
4978,4978,Fairfax / Whitworth,,34.055611,-118.36484,,,,
4979,4979,Fairfax / Wilshire,,34.063591,-118.36121,,,,
4980,4980,Figueroa / Exposition,,34.018791,-118.28179,,,,
4981,4981,Figueroa / Flower,,34.01635,-118.2826,,,,
4982,4982,Redondo Beach / Prairie,,33.877338,-118.34418,,,,
4983,4983,Figueroa / 104th,,33.941818,-118.28244,,,,
4984,4984,Figueroa / 108th,,33.938099,-118.28243,,,,
4985,4985,Figueroa / 111th,,33.93409,-118.28243,,,,
4986,4986,Redondo Beach / Hawthorne,,33.874546,-118.35187,,,,
4987,4987,Figueroa / Harbor Fwy Station,,33.928612,-118.28244,,,,
4991,4991,Figueroa / 12th,,34.042023,-118.26659,,,,
4992,4992,Figueroa / 4th,,34.053959,-118.25537,,,,
4994,4994,Figueroa / 23rd,,34.030964,-118.27404,,,,
4997,4997,Figueroa / 39th,,34.013851,-118.28259,,,,
4998,4998,Figueroa / 3rd,,34.055244,-118.25415,,,,
4999,4999,Figueroa / 41st,,34.009094,-118.28258,,,,
5000,5000,Figueroa / 42nd,,34.007267,-118.28256,,,,
5001,5001,Figueroa / 43rd,,34.005775,-118.28255,,,,
5002,5002,Figueroa / 47th,,34.000916,-118.28254,,,,
5003,5003,Figueroa / 49th,,33.998161,-118.28252,,,,
5004,5004,Atlantic / Emerson Lo,,34.065704,-118.13445,,,,
5005,5005,Figueroa / 51st,,33.996353,-118.28252,,,,
5006,5006,Figueroa / 54th,,33.993137,-118.28252,,,,
5007,5007,Figueroa / 56th,,33.991314,-118.28251,,,,
5008,5008,Figueroa / 59th,,33.985832,-118.28252,,,,
5010,5010,Figueroa / 61st,,33.984058,-118.28251,,,,
5011,5011,Figueroa / 65th,,33.980507,-118.28251,,,,
5012,5012,Figueroa / 69th,,33.977215,-118.28252,,,,
5014,5014,Figueroa / 76th,,33.970631,-118.28253,,,,
5015,5015,Figueroa / 79th,,33.967705,-118.28253,,,,
5017,5017,7th / Figueroa,,34.049408,-118.26012,,,,
5018,5018,Redondo Beach / Freeman,,33.875908,-118.34859,,,,
5019,5019,Figueroa / 7th,,34.04916,-118.25989,,,,
5020,5020,Figueroa / 83rd,,33.963081,-118.28254,,,,
5021,5021,Figueroa / 84th,,33.96217,-118.28255,,,,
5022,5022,Figueroa / 88th,,33.957237,-118.28254,,,,
5024,5024,Figueroa / 92nd,,33.952999,-118.28253,,,,
5025,5025,Figueroa / 98th,,33.947086,-118.28248,,,,
5030,5030,Figueroa / Adams,,34.027927,-118.27597,,,,
5031,5031,Century / Figueroa,,33.945419,-118.28228,,,,
5032,5032,Figueroa / Century,,33.945263,-118.28248,,,,
5033,5033,Figueroa / Colden,,33.949024,-118.28252,,,,
5035,5035,Figueroa / Florence,,33.97448,-118.28252,,,,
5036,5036,Figueroa / Gage,,33.982597,-118.28252,,,,
5037,5037,Figueroa / Imperial,,33.931221,-118.28244,,,,
5039,5039,Figueroa / Manchester,,33.960361,-118.28255,,,,
5040,5040,Figueroa / Olympic,,34.045132,-118.26365,,,,
5042,5042,University / Central,,33.857796,-118.24915,,,,
5043,5043,Figueroa / 43rd,,34.005283,-118.28286,,,,
5045,5045,Centinela / La Brea,,33.976097,-118.35729,,,,
5046,5046,Figueroa / Slauson,,33.989414,-118.28251,,,,
5047,5047,Figueroa / Vernon,,34.003574,-118.28255,,,,
5048,5048,USC Medical Ctr Busway Station,,34.055645,-118.21099,,,,
5049,5049,Figueroa / Washington,,34.034573,-118.27174,,,,
5050,5050,Figueroa / Wilshire,,34.050209,-118.2589,,,,
5051,5051,Live Oak / El Monte,,34.106224,-118.03798,,,,
5054,5054,Fremont / Orange,,34.084244,-118.15177,,,,
5055,5055,Fremont / Poplar,,34.091221,-118.15187,,,,
5058,5058,Fremont / Commonwealth,,34.08807,-118.15183,,,,
5059,5059,Fremont / Glendon,,34.073971,-118.15166,,,,
5060,5060,Fremont / Hellman,,34.069798,-118.15162,,,,
5061,5061,Fremont / Mission,,34.080238,-118.15174,,,,
5062,5062,Fremont / Valley,,34.07716,-118.15171,,,,
5065,5065,Garfield / Allston,,34.013695,-118.13045,,,,
5066,5066,Rowena / Silver Lake,,34.108089,-118.26689,,,,
5067,5067,Rowena / Silver Lake,,34.107983,-118.26728,,,,
5069,5069,Hollywood / New Hampshire Layover,,34.101868,-118.29259,,,,
5070,5070,Marengo / Villa,,34.154564,-118.14593,,,,
5071,5071,Marengo / Villa,,34.15374,-118.1461,,,,
5072,5072,Orange Grove / Fair Oaks,,34.157909,-118.15041,,,,
5073,5073,Orange Grove / Fair Oaks,,34.157658,-118.15008,,,,
5075,5075,Marengo / Orange Grove,,34.157425,-118.14613,,,,
5077,5077,Garfield / Olympic,,34.011658,-118.13064,,,,
5078,5078,Orange Grove / Marengo,,34.157963,-118.14655,,,,
5080,5080,Firestone / Hildreth,,33.952202,-118.18728,,,,
5081,5081,Telegraph / Camfield,,34.007843,-118.1562,,,,
5082,5082,Atlantic / Pomona,,34.033649,-118.15254,,,,
5083,5083,Garfield / Ferguson,,34.008495,-118.13119,,,,
5084,5084,3rd / Woods,,34.033543,-118.15606,,,,
5085,5085,Mednik / Civic Center,,34.034996,-118.16167,,,,
5086,5086,Mednik / Civic Center,,34.035542,-118.16193,,,,
5087,5087,1st / Mednik,,34.037113,-118.16218,,,,
5088,5088,Riverside / Lankershim,,34.152382,-118.36663,,,,
5089,5089,Garvey / Montezuma,,34.06464,-118.15482,,,,
5091,5091,Glendale / Chevy Chase,,34.133789,-118.25178,,,,
5092,5092,Glendale / Colorado,,34.142467,-118.24921,,,,
5094,5094,Glendale / Harvard,,34.144306,-118.24796,,,,
5095,5095,Glendale / Lomita,,34.140705,-118.25001,,,,
5096,5096,Glendale / Maple,,34.139248,-118.25061,,,,
5097,5097,Glendale / Palmer,,34.132107,-118.25204,,,,
5098,5098,Glendale / Windsor,,34.137001,-118.25127,,,,
5099,5099,Glendale / Los Feliz,,34.12849,-118.25263,,,,
5100,5100,Glendale / San Fernando,,34.123032,-118.25367,,,,
5101,5101,Glenoaks / Alameda,,34.177139,-118.29745,,,,
5102,5102,Glenoaks / Providencia,,34.179623,-118.30104,,,,
5104,5104,Venice / Olive,,34.035206,-118.26559,,,,
5107,5107,23rd / Grand,,34.029274,-118.27077,,,,
5108,5108,Grand / 30th,,34.02319,-118.27419,,,,
5110,5110,Grand / Jefferson,,34.020454,-118.27595,,,,
5111,5111,Rosecrans / Main,,33.90184,-118.2735,,,,
5113,5113,Grand / Washington,,34.032452,-118.26828,,,,
5114,5114,3rd / La Verne,,34.033268,-118.15829,,,,
5120,5120,Harbor / 6th,,33.738564,-118.2797,,,,
5121,5121,Hawthorne / Lennox,,33.938477,-118.35246,,,,
5122,5122,Hawthorne / 104th,,33.942104,-118.35249,,,,
5126,5126,Venice / Hill,,34.034885,-118.2646,,,,
5127,5127,Pomona / Beverly,,34.033279,-118.15508,,,,
5128,5128,Hill / Venice,,34.034897,-118.26424,,,,
5129,5129,Venice / Broadway,,34.034203,-118.26382,,,,
5130,5130,Hill / 11th,,34.040009,-118.2601,,,,
5131,5131,Hill / 12th,,34.038586,-118.26142,,,,
5132,5132,Hill / 14th,,34.036263,-118.26343,,,,
5133,5133,Hill / 1st,,34.05381,-118.24723,,,,
5135,5135,Hill / 3rd,,34.051495,-118.24941,,,,
5137,5137,Sunset / Alvarado,,34.077663,-118.26399,,,,
5138,5138,6th / Hill,,34.047386,-118.25332,,,,
5139,5139,Winnetka / Valerio,,34.204735,-118.57116,,,,
5140,5140,Norwalk / Crewe,,33.920643,-118.07276,,,,
5141,5141,San Antonio / Olive,,33.911339,-118.07435,,,,
5142,5142,Hill / 8th,,34.044323,-118.25608,,,,
5143,5143,Hill / 9th,,34.042862,-118.25743,,,,
5144,5144,Adams / Grand,,34.026463,-118.27198,,,,
5145,5145,Hill / Olympic,,34.041458,-118.25874,,,,
5146,5146,Pico / Hill,,34.037674,-118.26186,,,,
5147,5147,Hoover / Union,,34.034676,-118.28383,,,,
5148,5148,Hoover / Santa Monica Fwy,,34.036911,-118.28385,,,,
5149,5149,Hoover / 18th,,34.041561,-118.28397,,,,
5150,5150,Hoover / 28th,,34.029285,-118.28379,,,,
5151,5151,Hoover / 30th,,34.027672,-118.2838,,,,
5152,5152,Hoover / 32nd,,34.025379,-118.28376,,,,
5153,5153,Hoover / Adams,,34.031982,-118.28382,,,,
5154,5154,Hoover / Washington,,34.039543,-118.28391,,,,
5156,5156,Compton / 89th,,33.956539,-118.2475,,,,
5159,5159,Alvarado / Beverly,,34.066502,-118.27059,,,,
5161,5161,Mountain / Fair Oaks,,34.161564,-118.15105,,,,
5162,5162,Indiana / Whittier,,34.023685,-118.19216,,,,
5163,5163,Inglewood / Lennox,,33.938328,-118.36146,,,,
5164,5164,Inglewood / 104th,,33.941544,-118.36147,,,,
5165,5165,Inglewood / 111th,,33.934685,-118.36148,,,,
5167,5167,Inglewood / Arbor Vitae,,33.952499,-118.36137,,,,
5169,5169,Inglewood / Century,,33.945587,-118.36148,,,,
5170,5170,Inglewood / 96th,,33.949242,-118.3615,,,,
5171,5171,La Brea / Coliseum,,34.018677,-118.35547,,,,
5172,5172,La Brea / Dockweiler,,34.051861,-118.34402,,,,
5175,5175,Westwood / Santa Monica,,34.050274,-118.43761,,,,
5176,5176,La Brea / Hardy,,33.948952,-118.35249,,,,
5180,5180,La Brea / Queen,,33.962765,-118.3532,,,,
5181,5181,La Brea / Market,,33.956966,-118.35239,,,,
5182,5182,La Brea / Edgewood,,34.054424,-118.34375,,,,
5183,5183,La Brea / Ferndale,,34.030331,-118.35183,,,,
5184,5184,La Brea / Pickford,,34.042191,-118.34665,,,,
5185,5185,La Brea / Obama,,34.02182,-118.35547,,,,
5186,5186,La Brea / Roseland,,34.026981,-118.35368,,,,
5187,5187,La Brea / San Vicente,,34.049843,-118.34403,,,,
5188,5188,La Brea / Tamarack,,33.954651,-118.35228,,,,
5189,5189,La Brea / Venice,,34.045647,-118.34533,,,,
5190,5190,La Brea / 1st,,34.073376,-118.34388,,,,
5191,5191,La Brea / 21st,,34.038712,-118.34816,,,,
5192,5192,La Brea / 23rd,,34.036106,-118.34923,,,,
5193,5193,La Brea / 2nd,,34.070839,-118.34387,,,,
5194,5194,La Brea / 3rd,,34.068703,-118.34386,,,,
5195,5195,La Brea / 4th,,34.066689,-118.34386,,,,
5196,5196,La Brea / 62nd,,33.983669,-118.35815,,,,
5197,5197,La Brea / 6th,,34.064713,-118.34386,,,,
5198,5198,La Brea / 8th,,34.060371,-118.34457,,,,
5199,5199,La Brea / 9th,,34.058681,-118.34524,,,,
5200,5200,La Brea / Adams,,34.032295,-118.35087,,,,
5201,5201,La Brea / Century,,33.945732,-118.35249,,,,
5202,5202,La Brea / Jefferson,,34.02536,-118.35475,,,,
5203,5203,La Brea / Olympic,,34.056988,-118.34568,,,,
5204,5204,La Brea / Pico,,34.047646,-118.34458,,,,
5205,5205,La Brea / Washington,,34.040154,-118.34744,,,,
5206,5206,La Brea / Westhaven,,34.028576,-118.35257,,,,
5207,5207,La Brea / Wilshire,,34.062073,-118.34393,,,,
5208,5208,Westwood / Wilshire,,34.058411,-118.44378,,,,
5210,5210,La Cienega / Airdrome,,34.046936,-118.37602,,,,
5211,5211,La Cienega / Cashio,,34.050552,-118.37599,,,,
5212,5212,La Cienega / Clemson,,34.024052,-118.37206,,,,
5213,5213,La Cienega / Gregory,,34.062477,-118.37597,,,,
5214,5214,La Cienega / Guthrie,,34.040199,-118.37685,,,,
5216,5216,La Cienega / 4th,,34.071896,-118.37627,,,,
5217,5217,La Cienega / Sawyer,,34.042393,-118.37627,,,,
5218,5218,La Cienega / 18th,,34.04435,-118.37666,,,,
5220,5220,La Cienega / San Vicente,,34.070313,-118.37621,,,,
5221,5221,La Cienega / Jefferson,,34.026993,-118.3719,,,,
5222,5222,Jefferson / La Cienega,,34.026413,-118.37157,,,,
5223,5223,La Cienega / Olympic,,34.059746,-118.376,,,,
5224,5224,La Cienega / Pico,,34.053619,-118.376,,,,
5225,5225,La Cienega / Whitworth,,34.056866,-118.376,,,,
5227,5227,Main / 61st,,33.984455,-118.27377,,,,
5228,5228,La Tijera / Fairview,,33.980022,-118.36929,,,,
5230,5230,Lake / Cordova,,34.142704,-118.13217,,,,
5231,5231,Lake / California,,34.136093,-118.13213,,,,
5232,5232,Lake / Del Mar,,34.140839,-118.13216,,,,
5233,5233,Lake / Green,,34.144726,-118.13218,,,,
5235,5235,Long Beach / Alondra,,33.888988,-118.20699,,,,
5236,5236,Long Beach / Bennett,,33.883354,-118.2053,,,,
5237,5237,Main / 55th,,33.992641,-118.27378,,,,
5238,5238,Long Beach / Greenleaf,,33.881256,-118.20468,,,,
5239,5239,Long Beach / Myrrh,,33.89267,-118.20759,,,,
5243,5243,Main / 54th,,33.993549,-118.27378,,,,
5250,5250,Main / 51st,,33.996731,-118.2738,,,,
5251,5251,Main / 11th,,34.039692,-118.25746,,,,
5253,5253,Main / 132nd,,33.912621,-118.2738,,,,
5254,5254,Main / 135th,,33.909454,-118.27381,,,,
5255,5255,Main / 139th,,33.906105,-118.2738,,,,
5256,5256,Main / 140th,,33.904499,-118.27383,,,,
5257,5257,Main / 43rd,,34.00589,-118.27383,,,,
5259,5259,Main / 3rd,,34.049267,-118.24593,,,,
5262,5262,Main / 46th,,34.001747,-118.27412,,,,
5263,5263,Main / 47th,,34.000305,-118.27412,,,,
5264,5264,Main / 49th,,33.998482,-118.27411,,,,
5266,5266,Main / 51st,,33.996658,-118.2741,,,,
5268,5268,Main / 54th,,33.993481,-118.27409,,,,
5269,5269,Main / 55th,,33.992161,-118.27409,,,,
5271,5271,Main / 5th,,34.046516,-118.24851,,,,
5278,5278,Main / 41st,,34.008381,-118.27383,,,,
5279,5279,Main / Pico,,34.036144,-118.26034,,,,
5280,5280,Main / Vernon,,34.003979,-118.27413,,,,
5282,5282,Main / 41st,,34.007969,-118.27415,,,,
5283,5283,Main / 43rd,,34.005444,-118.27414,,,,
5285,5285,Main / 59th,,33.985847,-118.27407,,,,
5289,5289,Main / 7th,,34.044037,-118.25103,,,,
5290,5290,Main / 61st,,33.984043,-118.27407,,,,
5291,5291,Burbank / Pass,,34.173523,-118.35442,,,,
5292,5292,Main / 9th,,34.041409,-118.25501,,,,
5294,5294,Burbank / Whitnall,,34.172375,-118.35677,,,,
5295,5295,Burbank / Whitnall,,34.172565,-118.35704,,,,
5297,5297,Main / Slauson,,33.988937,-118.27407,,,,
5302,5302,Mednik / 4th,,34.03141,-118.16337,,,,
5303,5303,Mission / Broadway,,34.0993,-118.1098,,,,
5304,5304,25965 Normandie,,33.787498,-118.29729,,,,
5306,5306,Normandie / Exposition,,34.018646,-118.30006,,,,
5307,5307,Normandie / Leighton,,34.013088,-118.30005,,,,
5309,5309,Normandie / Santa Monica Fwy,,34.0368,-118.30015,,,,
5310,5310,Normandie / 104th,,33.942154,-118.30015,,,,
5311,5311,Normandie / 106th,,33.939842,-118.30016,,,,
5313,5313,Normandie / 110th,,33.935776,-118.30017,,,,
5314,5314,Normandie / 112th,,33.933083,-118.30017,,,,
5315,5315,Normandie / 11th,,34.050678,-118.29984,,,,
5319,5319,Normandie / 24th,,34.034409,-118.30013,,,,
5320,5320,Normandie / 29th,,34.028996,-118.30011,,,,
5322,5322,Normandie / 36th,,34.021748,-118.30008,,,,
5323,5323,Normandie / 39th,,34.015392,-118.30006,,,,
5324,5324,Normandie / 3rd,,34.069305,-118.30024,,,,
5325,5325,Normandie / 42nd,,34.007198,-118.30006,,,,
5326,5326,Normandie / 46th,,34.00153,-118.30005,,,,
5327,5327,Normandie / 4th,,34.067486,-118.30024,,,,
5328,5328,Normandie / 51st,,33.99675,-118.30005,,,,
5329,5329,Normandie / 54th,,33.99305,-118.30006,,,,
5330,5330,Normandie / 57th,,33.990807,-118.30006,,,,
5331,5331,Normandie / 5th,,34.065258,-118.30024,,,,
5332,5332,Normandie / 60th,,33.985748,-118.30009,,,,
5334,5334,Normandie / 65th,,33.980461,-118.30013,,,,
5335,5335,Normandie / 67th,,33.978378,-118.30014,,,,
5336,5336,Normandie / 6th,,34.063858,-118.30025,,,,
5337,5337,Normandie / 70th,,33.97607,-118.30015,,,,
5339,5339,Normandie / 76th,,33.970837,-118.30019,,,,
5341,5341,Normandie / 79th,,33.967167,-118.30012,,,,
5343,5343,Normandie / 83rd,,33.963539,-118.30012,,,,
5344,5344,Normandie / 89th,,33.957138,-118.30013,,,,
5345,5345,Normandie / 90th,,33.954887,-118.30013,,,,
5346,5346,Normandie / 92nd,,33.953068,-118.30013,,,,
5347,5347,Normandie / 95th,,33.949905,-118.30017,,,,
5348,5348,Normandie / 98th,,33.946682,-118.30014,,,,
5349,5349,Normandie / Adams,,34.033012,-118.30013,,,,
5350,5350,Vermont / Anaheim,,33.782909,-118.29771,,,,
5351,5351,Normandie / Century,,33.945271,-118.30014,,,,
5352,5352,Normandie / Florence,,33.974373,-118.30017,,,,
5353,5353,Normandie / Gage,,33.982136,-118.30013,,,,
5356,5356,Normandie / Jefferson,,34.025795,-118.30012,,,,
