activity_year,census_tract,manufactured_home_secured_proper,manufactured_home_land_property_,race,age,white_pop,census_income,loan_outcome,FIPS
2019,6037403802,2,3,3,6,28.099998,79.679001,3,06037403802
2019,6037403802,2,3,3,6,28.099998,79.679001,2,06037403802
2019,6037403802,2,3,3,3,28.099998,79.679001,2,06037403802
2019,6037403802,2,3,3,5,28.099998,79.679001,2,06037403802
2019,6037403802,2,3,3,4,28.099998,79.679001,2,06037403802
2019,6037403802,2,3,3,3,28.099998,79.679001,2,06037403802
2019,6037403902,2,3,3,5,41.869999,79.679001,3,06037403902
2019,6037403902,2,3,3,5,41.869999,79.679001,3,06037403902
2019,6037403902,2,3,3,3,41.869999,79.679001,2,06037403902
2019,6037404100,2,3,3,2,10.660004,69.445,3,06037404100
2019,6037404100,2,3,3,5,10.660004,69.445,3,06037404100
2019,6037404100,2,3,3,2,10.660004,69.445,3,06037404100
2019,6037404501,2,3,3,2,9.1600037,57.017998,2,06037404501
2019,6037404501,2,3,3,5,9.1600037,57.017998,3,06037404501
2019,6037404501,2,3,3,4,9.1600037,57.017998,3,06037404501
2019,6037404501,2,3,3,4,9.1600037,57.017998,2,06037404501
2019,6037404501,2,3,3,4,9.1600037,57.017998,3,06037404501
2019,6037404501,2,3,3,4,9.1600037,57.017998,3,06037404501
2019,6037404501,2,3,3,3,9.1600037,57.017998,2,06037404501
2019,6037404501,2,3,3,3,9.1600037,57.017998,3,06037404501
2019,6037404501,2,3,3,2,9.1600037,57.017998,3,06037404501
2019,6037404501,2,3,3,2,9.1600037,57.017998,2,06037404501
2019,6037404501,2,3,3,3,9.1600037,57.017998,3,06037404501
2019,6037404501,2,3,3,3,9.1600037,57.017998,3,06037404501
2019,6037404503,2,3,3,5,11.699997,90.643997,3,06037404503
2019,6037404504,2,3,1,1,5.4400024,48.246002,2,06037404504
2019,6037404504,2,3,1,5,5.4400024,48.246002,3,06037404504
2019,6037404803,2,3,3,3,7.1600037,59.942001,3,06037404803
2019,6037404803,2,3,3,4,7.1600037,59.942001,2,06037404803
2019,6037404803,2,3,3,4,7.1600037,59.942001,2,06037404803
2019,6037404803,2,3,3,2,7.1600037,59.942001,2,06037404803
2019,6037405301,2,3,3,6,12.339996,65.790001,2,06037405301
2019,6037405301,2,3,3,2,12.339996,65.790001,3,06037405301
2019,6037405702,2,3,3,6,13.540001,67.251999,1,06037405702
2019,6037405702,2,3,3,2,13.540001,67.251999,3,06037405702
2019,6037405702,2,2,3,2,13.540001,67.251999,3,06037405702
2019,6037405702,2,3,1,4,13.540001,67.251999,2,06037405702
2019,6037405702,2,3,3,3,13.540001,67.251999,3,06037405702
2019,6037405702,2,3,1,5,13.540001,67.251999,3,06037405702
2019,6037405702,2,3,3,5,13.540001,67.251999,2,06037405702
2019,6037405702,2,3,3,5,13.540001,67.251999,3,06037405702
2019,6037405702,2,3,3,4,13.540001,67.251999,2,06037405702
2019,6037405702,2,3,1,4,13.540001,67.251999,3,06037405702
2019,6037405702,2,3,3,6,13.540001,67.251999,3,06037405702
2019,6037405900,2,3,3,4,18.480003,94.298996,2,06037405900
2019,6037405900,2,3,1,4,18.480003,94.298996,3,06037405900
2019,6037405900,2,3,1,4,18.480003,94.298996,3,06037405900
2019,6037405900,2,3,1,4,18.480003,94.298996,2,06037405900
2019,6037405900,2,3,3,5,18.480003,94.298996,3,06037405900
2019,6037407001,2,3,3,3,5,77.485992,3,06037407001
2019,6037407001,2,3,3,4,5,77.485992,2,06037407001
2019,6037407001,2,3,3,3,5,77.485992,3,06037407001
2019,6037407001,2,3,3,3,5,77.485992,3,06037407001
2019,6037407200,2,3,3,5,4.8600006,62.866001,3,06037407200
2019,6037407200,2,3,3,6,4.8600006,62.866001,3,06037407200
2019,6037407200,2,3,1,6,4.8600006,62.866001,3,06037407200
2019,6037407701,2,3,3,4,1.1999969,59.942001,2,06037407701
2019,6037407701,2,3,1,5,1.1999969,59.942001,1,06037407701
2019,6037408133,2,3,1,3,4.7799988,81.872002,2,06037408133
2019,6037408136,2,3,3,2,9.8399963,76.754997,3,06037408136
2019,6037408136,2,3,1,6,9.8399963,76.754997,2,06037408136
2019,6037408136,2,3,3,3,9.8399963,76.754997,3,06037408136
2019,6037408136,2,3,3,2,9.8399963,76.754997,2,06037408136
2019,6037408136,2,3,1,6,9.8399963,76.754997,2,06037408136
2019,6037408136,2,3,1,5,9.8399963,76.754997,3,06037408136
2019,6037408136,2,3,4,4,9.8399963,76.754997,1,06037408136
2019,6037408136,2,3,3,3,9.8399963,76.754997,2,06037408136
2019,6037408136,2,3,1,2,9.8399963,76.754997,3,06037408136
2019,6037408136,2,3,3,2,9.8399963,76.754997,2,06037408136
2019,6037408138,2,3,3,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,4,5,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,4,2,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,2,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,6,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,2,5.4800034,46.784,1,06037408138
2019,6037408138,2,3,1,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,1,5,5.4800034,46.784,1,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,2,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,1,3,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,6,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,1,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,1,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,5,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,2,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,4,2,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,2,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,1,3,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,2,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,3,3,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,1,4,5.4800034,46.784,2,06037408138
2019,6037408138,2,3,3,4,5.4800034,46.784,3,06037408138
2019,6037408138,2,3,4,4,5.4800034,46.784,2,06037408138
2019,6037408140,2,3,3,2,2.5599976,63.597,3,06037408140
2019,6037408140,2,3,3,2,2.5599976,63.597,3,06037408140
2019,6037408140,2,3,3,4,2.5599976,63.597,3,06037408140
2019,6037408141,2,3,3,4,2.5199966,63.597,2,06037408141
2019,6037408141,2,3,3,3,2.5199966,63.597,2,06037408141
2019,6037408141,2,3,3,4,2.5199966,63.597,2,06037408141
2019,6037408141,2,3,3,4,2.5199966,63.597,1,06037408141
2019,6037408202,2,3,3,4,10.410004,59.210999,3,06037408202
2019,6037408202,2,3,3,5,10.410004,59.210999,3,06037408202
2019,6037408202,2,3,1,5,10.410004,59.210999,1,06037408202
2019,6037408202,2,3,3,4,10.410004,59.210999,2,06037408202
2019,6037408202,2,3,4,5,10.410004,59.210999,3,06037408202
2019,6037408202,2,3,3,4,10.410004,59.210999,3,06037408202
2019,6037408202,2,3,3,4,10.410004,59.210999,2,06037408202
2019,6037408211,2,3,3,3,10.339996,52.632004,1,06037408211
2019,6037408211,2,3,3,3,10.339996,52.632004,3,06037408211
2019,6037408211,2,3,3,4,10.339996,52.632004,2,06037408211
2019,6037408211,2,3,3,2,10.339996,52.632004,3,06037408211
2019,6037408211,2,3,3,4,10.339996,52.632004,2,06037408211
2019,6037408212,2,3,3,5,15.379997,72.369003,2,06037408212
2019,6037408212,2,3,3,2,15.379997,72.369003,2,06037408212
2019,6037408212,2,3,3,2,15.379997,72.369003,1,06037408212
2019,6037408212,2,3,3,3,15.379997,72.369003,2,06037408212
2019,6037408402,2,2,3,3,18.07,107.457,2,06037408402
2019,6037408402,2,3,3,3,18.07,107.457,3,06037408402
2019,6037408402,2,3,3,4,18.07,107.457,2,06037408402
2019,6037430002,2,3,4,5,29.169998,73.831001,3,06037430002
2019,6037430002,2,3,3,2,29.169998,73.831001,2,06037430002
2019,6037430002,2,3,3,5,29.169998,73.831001,3,06037430002
2019,6037431002,2,3,3,4,40.599998,82.602997,3,06037431002
2019,6037431002,2,3,3,4,40.599998,82.602997,2,06037431002
2019,6037431002,2,3,3,4,40.599998,82.602997,2,06037431002
2019,6037431002,2,3,3,3,40.599998,82.602997,2,06037431002
2019,6037431400,2,3,2,6,22.349998,77.485992,2,06037431400
2019,6037432500,2,3,3,3,11.209999,73.099998,3,06037432500
2019,6037433402,2,3,3,2,3.7699966,33.625999,3,06037433402
2019,6037433602,2,3,3,4,3.6100006,38.011997,3,06037433602
2019,6037433602,2,1,3,4,3.6100006,38.011997,3,06037433602
2019,6037433700,2,3,3,4,3.9100037,65.058998,3,06037433700
2019,6037433700,2,3,3,3,3.9100037,65.058998,2,06037433700
2019,6037434001,2,3,3,3,3.1999969,48.977001,3,06037434001
2019,6037434001,2,3,3,2,3.1999969,48.977001,2,06037434001
2019,6037434001,2,3,3,2,3.1999969,48.977001,3,06037434001
2019,6037434001,2,3,3,6,3.1999969,48.977001,3,06037434001
2019,6037434001,2,3,3,3,3.1999969,48.977001,3,06037434001
2019,6037434001,2,3,3,2,3.1999969,48.977001,3,06037434001
2019,6037434001,2,3,3,1,3.1999969,48.977001,3,06037434001
2019,6037434001,2,3,3,5,3.1999969,48.977001,2,06037434001
2019,6037434001,2,3,3,1,3.1999969,48.977001,2,06037434001
2019,6037434001,2,3,3,5,3.1999969,48.977001,3,06037434001
2019,6037434001,2,3,3,3,3.1999969,48.977001,3,06037434001
2019,6037500500,2,3,3,2,4.8399963,53.363003,2,06037500500
2019,6037500500,2,3,3,2,4.8399963,53.363003,3,06037500500
2019,6037500500,2,3,3,6,4.8399963,53.363003,3,06037500500
2019,6037500500,2,3,3,5,4.8399963,53.363003,2,06037500500
2019,6037500500,2,3,3,5,4.8399963,53.363003,3,06037500500
2019,6037500500,2,3,3,2,4.8399963,53.363003,2,06037500500
2019,6037500500,2,3,3,4,4.8399963,53.363003,2,06037500500
2019,6037500500,2,3,3,5,4.8399963,53.363003,2,06037500500
2019,6037500500,2,3,3,5,4.8399963,53.363003,3,06037500500
2019,6037500500,2,3,3,5,4.8399963,53.363003,3,06037500500
2019,6037500500,2,3,3,5,4.8399963,53.363003,3,06037500500
2019,6037500500,2,3,2,4,4.8399963,53.363003,2,06037500500
2019,6037500500,2,3,3,2,4.8399963,53.363003,2,06037500500
2019,6037500500,2,3,3,5,4.8399963,53.363003,2,06037500500
2019,6037500600,2,3,3,1,4.0100021,57.749001,3,06037500600
2019,6037502100,1,1,3,2,15,71.638,2,06037502100
2019,6037502100,2,3,3,7,15,71.638,3,06037502100
2019,6037502100,2,3,3,4,15,71.638,3,06037502100
2019,6037502100,2,3,3,2,15,71.638,3,06037502100
2019,6037502100,2,3,1,5,15,71.638,1,06037502100
2019,6037502200,2,3,3,4,10.25,77.485992,3,06037502200
2019,6037502200,2,3,3,6,10.25,77.485992,3,06037502200
2019,6037502200,2,3,1,5,10.25,77.485992,2,06037502200
2019,6037502200,2,3,3,6,10.25,77.485992,2,06037502200
2019,6037502200,2,3,3,4,10.25,77.485992,2,06037502200
2019,6037502200,2,3,1,7,10.25,77.485992,2,06037502200
2019,6037502200,2,3,3,6,10.25,77.485992,2,06037502200
2019,6037502802,2,3,3,5,11.779999,46.053001,3,06037502802
2019,6037502802,2,3,3,5,11.779999,46.053001,2,06037502802
2019,6037503201,2,3,1,4,25.410004,97.223,1,06037503201
2019,6037503202,2,3,1,4,14.370003,78.217003,2,06037503202
2019,6037503202,2,3,1,5,14.370003,78.217003,1,06037503202
2019,6037503202,2,3,3,2,14.370003,78.217003,3,06037503202
2019,6037503202,2,3,3,6,14.370003,78.217003,2,06037503202
2019,6037503401,2,3,3,4,38.639999,103.80199,2,06037503401
2019,6037503401,2,3,3,4,38.639999,103.80199,2,06037503401
2019,6037504101,2,3,4,5,16.889999,85.527,3,06037504101
2019,6037504101,2,3,4,5,16.889999,85.527,3,06037504101
2019,6037504101,2,3,1,6,16.889999,85.527,2,06037504101
2019,6037504101,2,1,4,7,16.889999,85.527,1,06037504101
2019,6037504101,2,3,4,5,16.889999,85.527,3,06037504101
2019,6037504101,2,3,1,5,16.889999,85.527,3,06037504101
2019,6037504101,2,3,2,5,16.889999,85.527,3,06037504101
2019,6037504101,2,3,4,4,16.889999,85.527,3,06037504101
2019,6037532002,2,3,3,5,5.2799988,56.286999,3,06037532002
2019,6037532002,2,3,3,4,5.2799988,56.286999,3,06037532002
2019,6037533804,2,3,1,4,4.3600006,43.860001,3,06037533804
2019,6037533901,2,3,3,1,.91999817,46.784,3,06037533901
2019,6037534201,2,3,3,5,4.3600006,38.742996,3,06037534201
2019,6037535300,1,2,3,6,.15000153,40.936001,3,06037535300
2019,6037536102,2,3,1,4,13.559998,62.866001,3,06037536102
2019,6037536102,2,3,3,6,13.559998,62.866001,3,06037536102
2019,6037536102,2,3,3,5,13.559998,62.866001,2,06037536102
2019,6037536102,2,3,3,5,13.559998,62.866001,3,06037536102
2019,6037536102,2,3,3,7,13.559998,62.866001,2,06037536102
2019,6037536102,2,3,3,4,13.559998,62.866001,2,06037536102
2019,6037536102,2,3,3,7,13.559998,62.866001,2,06037536102
2019,6037536102,2,3,1,5,13.559998,62.866001,2,06037536102
2019,6037536102,1,2,1,5,13.559998,62.866001,3,06037536102
2019,6037536102,2,3,3,5,13.559998,62.866001,3,06037536102
2019,6037536102,2,3,3,3,13.559998,62.866001,3,06037536102
2019,6037536102,2,3,3,3,13.559998,62.866001,3,06037536102
2019,6037536102,2,3,3,5,13.559998,62.866001,3,06037536102
2019,6037540000,2,3,3,5,1.0800018,51.900997,2,06037540000
2019,6037540000,2,3,3,5,1.0800018,51.900997,2,06037540000
2019,6037540000,2,3,3,5,1.0800018,51.900997,2,06037540000
2019,6037541002,2,3,1,7,13.989998,70.175995,1,06037541002
2019,6037541002,2,3,1,4,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,3,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,4,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,2,5,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,1,6,13.989998,70.175995,1,06037541002
2019,6037541002,2,3,1,5,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,2,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,4,13.989998,70.175995,2,06037541002
2019,6037541002,2,3,2,6,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,3,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,2,2,13.989998,70.175995,2,06037541002
2019,6037541002,2,3,2,5,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,4,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,1,3,13.989998,70.175995,2,06037541002
2019,6037541002,2,3,3,4,13.989998,70.175995,2,06037541002
2019,6037541002,2,3,3,2,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,2,13.989998,70.175995,3,06037541002
2019,6037541002,1,1,4,3,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,4,5,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,2,3,13.989998,70.175995,1,06037541002
2019,6037541002,2,3,3,5,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,2,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,5,13.989998,70.175995,3,06037541002
2019,6037541002,2,3,3,2,13.989998,70.175995,2,06037541002
2019,6037542900,2,3,3,3,.23999786,51.900997,3,06037542900
2019,6037543201,1,1,2,5,2.2799988,59.942001,3,06037543201
2019,6037543305,2,3,1,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,1,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,3,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,4,5,22.370003,77.485992,1,06037543305
2019,6037543305,1,1,2,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,3,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,1,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,3,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,3,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,7,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,1,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,1,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,6,22.370003,77.485992,1,06037543305
2019,6037543305,2,3,1,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,1,2,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,1,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,6,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,3,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,1,2,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,2,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,1,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,3,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,1,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,3,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,1,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,1,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,2,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,2,2,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,3,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,5,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,2,06037543305
2019,6037543305,1,1,4,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,1,3,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,3,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,3,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,2,06037543305
2019,6037543305,2,3,3,2,22.370003,77.485992,3,06037543305
2019,6037543305,1,1,3,3,22.370003,77.485992,3,06037543305
2019,6037543305,1,1,2,5,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,4,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,2,6,22.370003,77.485992,3,06037543305
2019,6037543305,2,3,3,4,22.370003,77.485992,2,06037543305
2019,6037543306,2,3,3,6,9.7799988,105.995,2,06037543306
2019,6037543306,2,3,3,3,9.7799988,105.995,2,06037543306
2019,6037543306,2,3,3,4,9.7799988,105.995,3,06037543306
2019,6037543306,2,3,1,7,9.7799988,105.995,3,06037543306
2019,6037543306,2,3,1,4,9.7799988,105.995,1,06037543306
2019,6037543306,2,3,3,4,9.7799988,105.995,3,06037543306
2019,6037543306,2,3,4,6,9.7799988,105.995,3,06037543306
2019,6037543306,2,3,3,4,9.7799988,105.995,3,06037543306
2019,6037543306,2,3,1,6,9.7799988,105.995,2,06037543306
2019,6037543306,2,3,3,4,9.7799988,105.995,2,06037543306
2019,6037543306,2,3,3,4,9.7799988,105.995,3,06037543306
2019,6037543306,2,3,4,5,9.7799988,105.995,3,06037543306
2019,6037543306,2,3,1,6,9.7799988,105.995,1,06037543306
2019,6037543321,2,3,1,7,9.4499969,115.498,3,06037543321
2019,6037543321,2,3,3,5,9.4499969,115.498,1,06037543321
2019,6037543321,2,3,1,5,9.4499969,115.498,1,06037543321
2019,6037543321,2,3,1,6,9.4499969,115.498,3,06037543321
2019,6037543321,2,3,2,5,9.4499969,115.498,3,06037543321
2019,6037543321,2,3,1,7,9.4499969,115.498,3,06037543321
2019,6037543321,2,3,1,6,9.4499969,115.498,2,06037543321
2019,6037543321,2,3,2,6,9.4499969,115.498,3,06037543321
2019,6037543321,2,3,2,5,9.4499969,115.498,3,06037543321
2019,6037543321,2,3,3,5,9.4499969,115.498,3,06037543321
2019,6037543321,2,3,1,5,9.4499969,115.498,1,06037543321
2019,6037543501,2,3,3,5,9.7099991,68.713997,2,06037543501
2019,6037543503,2,3,3,3,13.860001,81.872002,3,06037543503
2019,6037543503,2,3,3,4,13.860001,81.872002,3,06037543503
2019,6037543503,2,3,3,5,13.860001,81.872002,2,06037543503
2019,6037543503,2,3,3,5,13.860001,81.872002,2,06037543503
